path,class,domain,source,sport,framing,generator,license,attribution,split,original_path
normalized/fake/backbone_473.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_473.jpg
normalized/real/backbone_474.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_474.jpg
normalized/fake/backbone_475.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,cyberrealistic-pony-v14.0,see source dataset card,,test,backbone/fake/backbone_475.jpg
normalized/real/backbone_476.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_476.jpg
normalized/fake/backbone_477.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-2.1,see source dataset card,,train,backbone/fake/backbone_477.jpg
normalized/fake/backbone_478.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl,see source dataset card,,val,backbone/fake/backbone_478.jpg
normalized/real/backbone_480.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_480.jpg
normalized/fake/backbone_482.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-schnell,see source dataset card,,train,backbone/fake/backbone_482.jpg
normalized/real/backbone_483.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_483.jpg
normalized/real/backbone_484.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_484.jpg
normalized/fake/backbone_485.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,hidream-i1-full,see source dataset card,,val,backbone/fake/backbone_485.jpg
normalized/real/backbone_487.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_487.jpg
normalized/fake/backbone_488.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl-juggernaut,see source dataset card,,train,backbone/fake/backbone_488.jpg
normalized/real/backbone_491.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_491.jpg
normalized/real/backbone_492.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_492.jpg
normalized/real/backbone_495.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_495.jpg
normalized/real/backbone_497.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_497.jpg
normalized/real/backbone_499.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_499.jpg
normalized/real/backbone_500.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_500.jpg
normalized/real/backbone_501.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_501.jpg
normalized/real/backbone_502.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_502.jpg
normalized/real/backbone_503.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_503.jpg
normalized/real/backbone_507.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_507.jpg
normalized/real/backbone_508.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_508.jpg
normalized/real/backbone_509.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_509.jpg
normalized/real/backbone_512.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_512.jpg
normalized/real/backbone_514.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_514.jpg
normalized/real/backbone_521.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_521.jpg
normalized/real/backbone_523.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_523.jpg
normalized/real/backbone_525.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_525.jpg
normalized/real/backbone_526.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_526.jpg
normalized/real/backbone_531.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_531.jpg
normalized/real/backbone_532.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_532.jpg
normalized/real/backbone_537.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_537.jpg
normalized/real/backbone_539.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_539.jpg
normalized/real/backbone_544.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_544.jpg
normalized/real/backbone_546.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_546.jpg
normalized/real/backbone_547.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_547.jpg
normalized/real/backbone_549.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_549.jpg
normalized/real/backbone_550.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_550.jpg
normalized/real/backbone_554.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_554.jpg
normalized/real/backbone_555.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_555.jpg
normalized/real/backbone_558.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_558.jpg
normalized/real/backbone_559.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_559.jpg
normalized/real/backbone_561.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_561.jpg
normalized/real/backbone_562.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_562.jpg
normalized/real/backbone_563.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_563.jpg
normalized/real/backbone_564.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_564.jpg
normalized/real/backbone_567.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_567.jpg
normalized/real/backbone_582.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_582.jpg
normalized/real/backbone_585.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_585.jpg
normalized/real/backbone_586.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_586.jpg
normalized/real/backbone_589.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_589.jpg
normalized/real/backbone_592.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_592.jpg
normalized/real/backbone_594.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_594.jpg
normalized/real/backbone_596.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_596.jpg
normalized/real/backbone_597.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_597.jpg
normalized/real/backbone_598.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_598.jpg
normalized/real/backbone_599.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_599.jpg
normalized/real/backbone_600.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_600.jpg
normalized/real/backbone_601.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_601.jpg
normalized/real/backbone_602.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_602.jpg
normalized/real/backbone_605.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_605.jpg
normalized/real/backbone_607.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_607.jpg
normalized/real/backbone_609.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_609.jpg
normalized/real/wikimedia_bb8a21895d3c.jpg,real,sports,wikimedia_commons,Football players,,,public domain,"Cumhuriyet, Son Posta ve Vakit Gazetesi (source: https://upload.wikimedia.org/wikipedia/commons/8/85/1931_10_24_Vakit_Pegnam.jpg)",val,sports_real/wikimedia_bb8a21895d3c.jpg
normalized/real/wikimedia_2c05227e6998.jpg,real,sports,wikimedia_commons,Football players,,,public domain,"Akşam, Cumhuriyet ve Son Posta gazeteleri (source: https://upload.wikimedia.org/wikipedia/commons/4/43/1932_05_12_Aksam_Bedri_Gursoy.jpg)",val,sports_real/wikimedia_2c05227e6998.jpg
normalized/real/wikimedia_8b1ce03e7ec5.jpg,real,sports,wikimedia_commons,Football players,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/4/41/A_footballer_close_to_wall.jpg),val,sports_real/wikimedia_8b1ce03e7ec5.jpg
normalized/real/wikimedia_d358b361feda.jpg,real,sports,wikimedia_commons,Football players,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/2/23/Alan_Curtis.png),val,sports_real/wikimedia_d358b361feda.png
normalized/real/wikimedia_490bc4046158.jpg,real,sports,wikimedia_commons,Football players,,,public domain,"Unknown author<span style=""display: none;"">Unknown author</span> (source: https://upload.wikimedia.org/wikipedia/commons/3/36/Alfredo_Paolinetti_figurita_-_restaurada.jpg)",val,sports_real/wikimedia_490bc4046158.jpg
normalized/real/wikimedia_0fe11ba77452.jpg,real,sports,wikimedia_commons,Football players,,,public domain,Mass Communication Specialist 1st Class Natalia Murillo (source: https://upload.wikimedia.org/wikipedia/commons/0/09/All-American_Jersey_Presentation_-_Navy_Honors_Ryan_Miret_at_Miami_Southridge_-_251010-N-RF885-1097.jpg),val,sports_real/wikimedia_0fe11ba77452.jpg
normalized/real/wikimedia_b1e65dcc9f8d.jpg,real,sports,wikimedia_commons,Football players,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/1/14/Amir_Al-Ammari_Cracovia.jpg),val,sports_real/wikimedia_b1e65dcc9f8d.jpg
normalized/real/wikimedia_e8fd887f3e93.jpg,real,sports,wikimedia_commons,Basketball players,,,public domain,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/60668654@N00"">The Vintage Traveler</a> (source: https://upload.wikimedia.org/wikipedia/commons/b/bb/A_Basketball_Player_%2827375043834%29.jpg)",test,sports_real/wikimedia_e8fd887f3e93.jpg
normalized/real/wikimedia_570bb9700d74.jpg,real,sports,wikimedia_commons,Basketball players,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/8/82/A_Touch_More_Live_April_6_2024.jpg),test,sports_real/wikimedia_570bb9700d74.jpg
normalized/real/wikimedia_26c3424ac2d2.jpg,real,sports,wikimedia_commons,Basketball players,,,public domain,VOA (source: https://upload.wikimedia.org/wikipedia/commons/e/ed/Abdoulaye_Harouna.jpg),test,sports_real/wikimedia_26c3424ac2d2.jpg
normalized/real/wikimedia_d2702a25f478.jpg,real,sports,wikimedia_commons,Tennis players,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/3/3b/Michael_Kawooya.jpg),train,sports_real/wikimedia_d2702a25f478.jpg
normalized/real/wikimedia_6b28d41aa8df.jpg,real,sports,wikimedia_commons,Tennis players,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/9/9a/Michael_Kawooya2.jpg),train,sports_real/wikimedia_6b28d41aa8df.jpg
normalized/real/wikimedia_8bb90d6871aa.jpg,real,sports,wikimedia_commons,Tennis players,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/6/62/Oliver_Fanshawe_at_the_2024_Queensland_Tennis_Awards.jpg),train,sports_real/wikimedia_8bb90d6871aa.jpg
normalized/real/wikimedia_0092131ec8ac.jpg,real,sports,wikimedia_commons,Tennis players,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/9/9f/Practicing_tennis_outdoors_2021_cloudy_day_Apartment_Building_at_2225_N_Street.jpg),train,sports_real/wikimedia_0092131ec8ac.jpg
normalized/real/wikimedia_bee4651e9b7c.jpg,real,sports,wikimedia_commons,Sprinters,,,public domain,"<a href=""//commons.wikimedia.org/wiki/User:Miaow_Miaow"" title=""User:Miaow Miaow"">User:Miaow Miaow</a> (source: https://upload.wikimedia.org/wikipedia/commons/b/b3/200mW_at_Josef_Odlozil_Memorial_in_Prague_14June2010_064.jpg)",val,sports_real/wikimedia_bee4651e9b7c.jpg
normalized/real/wikimedia_c7b252e893a2.jpg,real,sports,wikimedia_commons,Sprinters,,,public domain,"<a href=""//commons.wikimedia.org/wiki/User:Miaow_Miaow"" title=""User:Miaow Miaow"">User:Miaow Miaow</a> (source: https://upload.wikimedia.org/wikipedia/commons/0/03/200mW_at_Josef_Odlozil_Memorial_in_Prague_14June2010_065.jpg)",val,sports_real/wikimedia_c7b252e893a2.jpg
normalized/real/wikimedia_60e0801f6780.jpg,real,sports,wikimedia_commons,Sprinters,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/a/ac/ABDELMALICK_LAHOULOU_3e_%C3%A0_la_finale_du_400_m%C3%A8tres_haies.jpg),val,sports_real/wikimedia_60e0801f6780.jpg
normalized/real/wikimedia_2dc114c24c39.jpg,real,sports,wikimedia_commons,Sprinters,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/5/59/ABDELMALICK_LAHOULOU_%C3%A0_la_finale_du_400_m%C3%A8tres_haies.jpg),val,sports_real/wikimedia_2dc114c24c39.jpg
normalized/real/wikimedia_15cc0218c0b1.jpg,real,sports,wikimedia_commons,Sprinters,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/e/e7/BIENVENU_W._SAWADOGO_triste_a_la_finale.jpg),val,sports_real/wikimedia_15cc0218c0b1.jpg
normalized/real/wikimedia_9a350eb8333e.jpg,real,sports,wikimedia_commons,Sprinters,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/5/58/ELMEHDI_DEMOCRATI_7e_%C3%A0_la_finale_du_400_m%C3%A8tres_haies.jpg),val,sports_real/wikimedia_9a350eb8333e.jpg
normalized/real/wikimedia_8c463e524662.jpg,real,sports,wikimedia_commons,Sprinters,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/e/e7/ELMEHDI_DEMOCRATI_du_400_m%C3%A8tres_haies.jpg),val,sports_real/wikimedia_8c463e524662.jpg
normalized/real/wikimedia_5f7422cda209.jpg,real,sports,wikimedia_commons,Sprinters,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/b/b6/Erriyon_Knighton_%28cropped%29_Eugene_2022.jpg),val,sports_real/wikimedia_5f7422cda209.jpg
normalized/real/wikimedia_5a172280055f.jpg,real,sports,wikimedia_commons,Sprinters,,,public domain,"Unknown author<span style=""display: none;"">Unknown author</span> (source: https://upload.wikimedia.org/wikipedia/commons/3/33/Ethel_Smith_Fanny_Rosenfeld_1928_Olympics.jpg)",val,sports_real/wikimedia_5a172280055f.jpg
normalized/real/wikimedia_9d5ec3137de9.jpg,real,sports,wikimedia_commons,Sprinters,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/d/d8/Healthy-person-woman-sport_%2824242974791%29.jpg),val,sports_real/wikimedia_9d5ec3137de9.jpg
normalized/real/wikimedia_c612b5918a34.jpg,real,sports,wikimedia_commons,Sprinters,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/a/a2/LINDUKHLE_GORA_sud_africain_finaliste.jpg),val,sports_real/wikimedia_c612b5918a34.jpg
normalized/real/wikimedia_61663412b8fc.jpg,real,sports,wikimedia_commons,Sprinters,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/3/34/SHIRLEY_NEKHUBUI_400_METRE_FEMME_FINALE.jpg),val,sports_real/wikimedia_61663412b8fc.jpg
normalized/real/wikimedia_2e42b86da6cf.jpg,real,sports,wikimedia_commons,Swimmers,,,public domain,"<div class=""fn value"">
Unknown photographer<span style=""display: none;"">Unknown photographer</span></div> (source: https://upload.wikimedia.org/wikipedia/commons/c/ca/Alki_Beach_swimming_beach_and_bathhouse%2C_West_Seattle%2C_probably_between_1908_and_1930_%28SEATTLE_1994%29.jpg)",train,sports_real/wikimedia_2e42b86da6cf.jpg
normalized/real/wikimedia_0d44fbcc6cb4.jpg,real,sports,wikimedia_commons,Swimmers,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/2/2f/Jack_Kelly.jpg),train,sports_real/wikimedia_0d44fbcc6cb4.jpg
normalized/real/wikimedia_58621b40084b.jpg,real,sports,wikimedia_commons,Swimmers,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/3/3d/Nadadora_de_%C3%A1guas_abertas_em_Fernando_de_Noronha.jpg),train,sports_real/wikimedia_58621b40084b.jpg
normalized/real/wikimedia_c0943c70ea50.jpg,real,sports,wikimedia_commons,Swimmers,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/8/83/Nadadores_em_%C3%A1guas_abertas.jpg),train,sports_real/wikimedia_c0943c70ea50.jpg
normalized/real/wikimedia_1efbbc60a8a7.jpg,real,sports,wikimedia_commons,Volleyball players,,,public domain,Stanley Scott Collection (source: https://upload.wikimedia.org/wikipedia/commons/8/85/024_Scott_playing_volleyball_-_USACE-p15141coll5-9519.jpeg),val,sports_real/wikimedia_1efbbc60a8a7.jpg
normalized/real/wikimedia_534b0767e85a.jpg,real,sports,wikimedia_commons,Volleyball players,,,public domain,Stanley Scott Collection (source: https://upload.wikimedia.org/wikipedia/commons/a/ad/026_Scott_playing_volleyball_-_USACE-p15141coll5-9405.jpeg),val,sports_real/wikimedia_534b0767e85a.jpg
normalized/real/wikimedia_990a6262f9ca.jpg,real,sports,wikimedia_commons,Volleyball players,,,public domain,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/40927340@N03"">Marines</a> from Arlington, VA, United States (source: https://upload.wikimedia.org/wikipedia/commons/7/7e/At_Your_Service_%286922190385%29.jpg)",val,sports_real/wikimedia_990a6262f9ca.jpg
normalized/real/wikimedia_f01b3346a23c.jpg,real,sports,wikimedia_commons,Volleyball players,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/7/7a/Costa_Rica_Langosta_Beach_near_Tamarindo_0208.jpg),val,sports_real/wikimedia_f01b3346a23c.jpg
normalized/real/wikimedia_774468b4ff9e.jpg,real,sports,wikimedia_commons,Volleyball players,,,public domain,"Unknown author<span style=""display: none;"">Unknown author</span> (source: https://upload.wikimedia.org/wikipedia/commons/0/07/Early_1900s_image_of_gymnasium_volleyball.jpg)",val,sports_real/wikimedia_774468b4ff9e.jpg
normalized/real/wikimedia_aa8b16c6b857.jpg,real,sports,wikimedia_commons,Volleyball players,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/b/bc/Equipo_de_Volleyball_Femenino_de_Quezaltepeque.jpg),val,sports_real/wikimedia_aa8b16c6b857.jpg
normalized/real/wikimedia_57d1828cedd5.jpg,real,sports,wikimedia_commons,Cricketers,,,cc0,None required (CC0) (source: https://upload.wikimedia.org/wikipedia/commons/0/03/Benalla_Distric_Cricket_players_practise.jpg),val,sports_real/wikimedia_57d1828cedd5.jpg
normalized/real/wikimedia_61bf5c53d52f.jpg,real,sports,wikimedia_commons,Cricketers,,,public domain,"unknown employee of ""Sports and General"" photography agency (source: https://upload.wikimedia.org/wikipedia/commons/c/cf/Dar_Lyon_and_Tom_Lowry.jpg)",val,sports_real/wikimedia_61bf5c53d52f.jpg
normalized/real/wikimedia_c7f2f54d0623.jpg,real,sports,wikimedia_commons,Cricketers,,,public domain,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States (source: https://upload.wikimedia.org/wikipedia/commons/f/fe/Deputy_Secretary_Verma_Hosts_Cricket_Event_%2853788984088%29.jpg)",val,sports_real/wikimedia_c7f2f54d0623.jpg
normalized/real/wikimedia_8b354b91fc05.jpg,real,sports,wikimedia_commons,Cricketers,,,public domain,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States (source: https://upload.wikimedia.org/wikipedia/commons/d/d9/Deputy_Secretary_Verma_Hosts_Cricket_Event_-_53787828247.jpg)",val,sports_real/wikimedia_8b354b91fc05.jpg
normalized/fake/synthetic_1000.jpg,fake,sports,local-diffusion,,close-up,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1000.png
normalized/fake/synthetic_1001.jpg,fake,sports,local-diffusion,,close-up,segmind/tiny-sd,"N/A (generated, no real subject)",,test,sports_fake/synthetic_1001.png
normalized/fake/synthetic_1002.jpg,fake,sports,local-diffusion,,close-up,segmind/tiny-sd,"N/A (generated, no real subject)",,test,sports_fake/synthetic_1002.png
normalized/fake/synthetic_1003.jpg,fake,sports,local-diffusion,,close-up,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1003.png
normalized/fake/synthetic_1004.jpg,fake,sports,local-diffusion,,close-up,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1004.png
normalized/fake/synthetic_1005.jpg,fake,sports,local-diffusion,,close-up,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1005.png
normalized/fake/synthetic_1006.jpg,fake,sports,local-diffusion,,mid,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1006.png
normalized/fake/synthetic_1007.jpg,fake,sports,local-diffusion,,mid,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1007.png
normalized/fake/synthetic_1008.jpg,fake,sports,local-diffusion,,mid,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1008.png
normalized/fake/synthetic_1009.jpg,fake,sports,local-diffusion,,mid,segmind/tiny-sd,"N/A (generated, no real subject)",,test,sports_fake/synthetic_1009.png
normalized/fake/synthetic_1010.jpg,fake,sports,local-diffusion,,mid,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1010.png
normalized/fake/synthetic_1011.jpg,fake,sports,local-diffusion,,mid,segmind/tiny-sd,"N/A (generated, no real subject)",,test,sports_fake/synthetic_1011.png
normalized/fake/synthetic_1012.jpg,fake,sports,local-diffusion,,mid,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1012.png
normalized/fake/synthetic_1013.jpg,fake,sports,local-diffusion,,mid,segmind/tiny-sd,"N/A (generated, no real subject)",,test,sports_fake/synthetic_1013.png
normalized/fake/synthetic_1014.jpg,fake,sports,local-diffusion,,mid,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1014.png
normalized/fake/synthetic_1015.jpg,fake,sports,local-diffusion,,mid,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1015.png
normalized/fake/synthetic_1016.jpg,fake,sports,local-diffusion,,wide,segmind/tiny-sd,"N/A (generated, no real subject)",,val,sports_fake/synthetic_1016.png
normalized/fake/synthetic_1017.jpg,fake,sports,local-diffusion,,wide,segmind/tiny-sd,"N/A (generated, no real subject)",,val,sports_fake/synthetic_1017.png
normalized/fake/synthetic_1018.jpg,fake,sports,local-diffusion,,wide,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1018.png
normalized/fake/synthetic_1019.jpg,fake,sports,local-diffusion,,wide,segmind/tiny-sd,"N/A (generated, no real subject)",,val,sports_fake/synthetic_1019.png
normalized/fake/synthetic_1020.jpg,fake,sports,local-diffusion,,wide,segmind/tiny-sd,"N/A (generated, no real subject)",,val,sports_fake/synthetic_1020.png
normalized/fake/synthetic_1021.jpg,fake,sports,local-diffusion,,wide,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1021.png
normalized/fake/synthetic_1022.jpg,fake,sports,local-diffusion,,close-up,segmind/tiny-sd,"N/A (generated, no real subject)",,train,sports_fake/synthetic_1022.png
normalized/fake/synthetic_1023.jpg,fake,sports,local-diffusion,,close-up,segmind/tiny-sd,"N/A (generated, no real subject)",,test,sports_fake/synthetic_1023.png
normalized/fake/synthetic_1024.jpg,fake,sports,local-diffusion,,close-up,segmind/tiny-sd,"N/A (generated, no real subject)",,test,sports_fake/synthetic_1024.png
